--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
demo_image/cropped_61.png	ffi                      	0.0898
demo_image/cropped_62.png	any                      	0.0300
demo_image/cropped_63.png	kind                     	0.0051
demo_image/cropped_64.png	to                       	0.1130
demo_image/cropped_65.png	for                      	0.0545
demo_image/cropped_66.png	and                      	0.0500
demo_image/cropped_67.png	the                      	0.1197
demo_image/cropped_68.png	for                      	0.0536
demo_image/cropped_69.png	eted                     	0.0031
demo_image/cropped_70.png	the                      	0.1422
demo_image/cropped_71.png	apr                      	0.0170
demo_image/cropped_72.png	eti                      	0.0515
demo_image/cropped_73.png	ofo                      	0.0648
demo_image/cropped_74.png	and                      	0.0927
demo_image/cropped_75.png	ear                      	0.0644
demo_image/cropped_76.png	ded                      	0.0247
demo_image/cropped_77.png	in                       	0.0509
demo_image/cropped_78.png	the                      	0.1269
demo_image/cropped_79.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1130
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1130
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1130
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1130
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0509
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
demo_image/cropped_35.png	any                      	0.0300
demo_image/cropped_36.png	kind                     	0.0051
demo_image/cropped_37.png	to                       	0.1130
demo_image/cropped_38.png	for                      	0.0536
demo_image/cropped_39.png	eted                     	0.0031
demo_image/cropped_40.png	the                      	0.1422
demo_image/cropped_41.png	apr                      	0.0170
demo_image/cropped_42.png	eti                      	0.0515
demo_image/cropped_43.png	ofo                      	0.0648
demo_image/cropped_44.png	in                       	0.0509
demo_image/cropped_45.png	the                      	0.1269
demo_image/cropped_46.png	ffi                      	0.0898
demo_image/cropped_47.png	any                      	0.0300
demo_image/cropped_48.png	kind                     	0.0051
demo_image/cropped_49.png	to                       	0.1130
demo_image/cropped_50.png	for                      	0.0536
demo_image/cropped_51.png	eted                     	0.0031
demo_image/cropped_52.png	the                      	0.1422
demo_image/cropped_53.png	apr                      	0.0170
demo_image/cropped_54.png	eti                      	0.0515
demo_image/cropped_55.png	ofo                      	0.0648
demo_image/cropped_56.png	and                      	0.0927
demo_image/cropped_57.png	ear                      	0.0644
demo_image/cropped_58.png	ded                      	0.0247
demo_image/cropped_59.png	in                       	0.0509
demo_image/cropped_60.png	the                      	0.1269
demo_image/cropped_61.png	ffi                      	0.0898
demo_image/cropped_62.png	any                      	0.0300
demo_image/cropped_63.png	kind                     	0.0051
demo_image/cropped_64.png	to                       	0.1130
demo_image/cropped_65.png	for                      	0.0545
demo_image/cropped_66.png	and                      	0.0500
demo_image/cropped_67.png	the                      	0.1197
demo_image/cropped_68.png	for                      	0.0536
demo_image/cropped_69.png	eted                     	0.0031
demo_image/cropped_70.png	the                      	0.1422
demo_image/cropped_71.png	apr                      	0.0170
demo_image/cropped_72.png	eti                      	0.0515
demo_image/cropped_73.png	ofo                      	0.0648
demo_image/cropped_74.png	and                      	0.0927
demo_image/cropped_75.png	ear                      	0.0644
demo_image/cropped_76.png	ded                      	0.0247
demo_image/cropped_77.png	in                       	0.0509
demo_image/cropped_78.png	the                      	0.1269
demo_image/cropped_79.png	ffi                      	0.0898
demo_image/cropped_80.png	any                      	0.0300
demo_image/cropped_81.png	kind                     	0.0051
demo_image/cropped_82.png	to                       	0.1130
demo_image/cropped_83.png	for                      	0.0545
demo_image/cropped_84.png	and                      	0.0500
demo_image/cropped_85.png	the                      	0.1197
demo_image/cropped_86.png	to                       	0.0382
demo_image/cropped_87.png	can                      	0.3362
demo_image/cropped_88.png	cll                      	0.0167
demo_image/cropped_89.png	for                      	0.0536
demo_image/cropped_90.png	eted                     	0.0031
demo_image/cropped_91.png	the                      	0.1422
demo_image/cropped_92.png	apr                      	0.0170
demo_image/cropped_93.png	eti                      	0.0515
demo_image/cropped_94.png	ofo                      	0.0648
demo_image/cropped_95.png	and                      	0.0927
